object_id,global_id,parent_global_id,monitoring_date,location,pool_id,transect_axis,total_transect_length,transect_notes,transect_distance_of_quadrat,side_of_transect_left_or_right,vegetation_zone,quadrat_notes,percent_bare_ground,percent_thatch,count_of_native_species_automatically_calculated,sum_of_native_cover_automatically_calculated,count_of_non_native_species_automatically_calculated,sum_of_non_native_cover_automatically_calculated,count_of_unknown_species_automatically_calculated,sum_of_unknown_cover_automatically_calculated,sum_of_all_cover_automatically_calculated,type,species,unlisted_species,other_cover_notes,percent_cover,location_pool_id
3516,682c2da1-7df1-4406-a5fe-a54d121a73cf,9553a8ca-7710-4425-9c77-24ab90aec52e,2019-06-11,south_parcel,4,major,33,0,32,Left,edge,0,0,33,1,25,4,38,38,1,4,nonnative,Festuca_perennis,NA,NA,3,south_parcel_4
3517,a309836b-f6da-42a0-a060-149032bb5333,9553a8ca-7710-4425-9c77-24ab90aec52e,2019-06-11,south_parcel,4,major,33,0,32,Left,edge,0,0,33,1,25,4,38,38,1,4,nonnative,Brachypodium_distachyon,NA,NA,3,south_parcel_4
3518,802bbf7e-697e-434d-bb65-65200174c3af,9553a8ca-7710-4425-9c77-24ab90aec52e,2019-06-11,south_parcel,4,major,33,0,32,Left,edge,0,0,33,1,25,4,38,38,1,4,nonnative,Plantago_lanceolata,NA,NA,2,south_parcel_4
3519,4368a753-d0ce-49d3-95f9-24b80f516ad3,9553a8ca-7710-4425-9c77-24ab90aec52e,2019-06-11,south_parcel,4,major,33,0,32,Left,edge,0,0,33,1,25,4,38,38,1,4,nonnative,Festuca_myuros,NA,NA,30,south_parcel_4
1060,aeb69a38-d238-47c8-95f5-d88098b55449,9553a8ca-7710-4425-9c77-24ab90aec52e,2019-06-11,south_parcel,4,major,33,0,32,Left,edge,0,0,33,1,25,4,38,1,4,100,unknown,NA,ZEMU,NA,4,south_parcel_4
1061,18a4d135-f062-43e4-887a-49027f36f739,9553a8ca-7710-4425-9c77-24ab90aec52e,2019-06-11,south_parcel,4,major,33,0,32,Left,edge,0,0,33,1,25,4,38,1,4,100,other,NA,NA,NA,0,south_parcel_4
4317,d1974139-0fe4-4573-a087-e315d9e6b377,b0cf3ecf-01e8-439a-aebc-31eefadd761e,2019-06-20,south_parcel,5,major,24,0,0,Left,edge,0,42,15,2,12,6,31,0,0,100,native,Stipa_pulchra,NA,NA,8,south_parcel_5
4318,6c3a0a55-9f95-4f31-9af1-ecb7f6815a8f,b0cf3ecf-01e8-439a-aebc-31eefadd761e,2019-06-20,south_parcel,5,major,24,0,0,Left,edge,0,42,15,2,12,6,31,0,0,100,native,Psilocarphus_brevissimus,NA,NA,4,south_parcel_5
4067,341a2715-1515-4573-b716-50bf0069c1d3,b0cf3ecf-01e8-439a-aebc-31eefadd761e,2019-06-20,south_parcel,5,major,24,0,0,Left,edge,0,42,15,2,12,6,31,31,0,0,nonnative,Brachypodium_distachyon,NA,NA,15,south_parcel_5
4068,9552442b-1689-4831-a7cd-7058e1730446,b0cf3ecf-01e8-439a-aebc-31eefadd761e,2019-06-20,south_parcel,5,major,24,0,0,Left,edge,0,42,15,2,12,6,31,31,0,0,nonnative,Spergularia_spp.,NA,NA,3,south_parcel_5
4069,456380de-a33c-4de6-8fc2-c4e48c503e9c,b0cf3ecf-01e8-439a-aebc-31eefadd761e,2019-06-20,south_parcel,5,major,24,0,0,Left,edge,0,42,15,2,12,6,31,31,0,0,nonnative,Festuca_myuros,NA,NA,5,south_parcel_5
4070,f53262b2-bc59-45ab-98ba-58d0953ac4d8,b0cf3ecf-01e8-439a-aebc-31eefadd761e,2019-06-20,south_parcel,5,major,24,0,0,Left,edge,0,42,15,2,12,6,31,31,0,0,nonnative,Festuca_perennis,NA,NA,5,south_parcel_5
4071,eadfeb06-ae83-40ca-a6d5-877d90f0cc1d,b0cf3ecf-01e8-439a-aebc-31eefadd761e,2019-06-20,south_parcel,5,major,24,0,0,Left,edge,0,42,15,2,12,6,31,31,0,0,nonnative,Salsola_tragus,NA,NA,2,south_parcel_5
4072,7d7dbf01-df3c-488f-918d-a147a84c9ddf,b0cf3ecf-01e8-439a-aebc-31eefadd761e,2019-06-20,south_parcel,5,major,24,0,0,Left,edge,0,42,15,2,12,6,31,31,0,0,nonnative,Avena_fatua,NA,NA,1,south_parcel_5
1257,2cdfd2f7-2783-4ec8-a05f-9a115cc7339a,b0cf3ecf-01e8-439a-aebc-31eefadd761e,2019-06-20,south_parcel,5,major,24,0,0,Left,edge,0,42,15,2,12,6,31,0,0,100,unknown,NA,NA,NA,0,south_parcel_5
1255,240fd0ff-54e9-4cd9-b9b4-8513245b0a1d,b0cf3ecf-01e8-439a-aebc-31eefadd761e,2019-06-20,south_parcel,5,major,24,0,0,Left,edge,0,42,15,2,12,6,31,0,0,100,other,NA,NA,NA,0,south_parcel_5
4316,d7690487-5668-447d-9209-a6c9b67514dc,da0163af-dfc5-41f9-bb5b-2f8df66c81e3,2019-06-20,south_parcel,5,major,24,0,2,Right,edge,0,14,0,1,15,2,71,0,0,100,native,Grindelia_camporum,NA,NA,15,south_parcel_5
4065,54710af5-d074-4d7e-baaa-bd9ae18b0e40,da0163af-dfc5-41f9-bb5b-2f8df66c81e3,2019-06-20,south_parcel,5,major,24,0,2,Right,edge,0,14,0,1,15,2,71,71,0,0,nonnative,Medicago_polymorpha,NA,NA,70,south_parcel_5
4066,f6589bd7-b767-4c30-b3ff-04a333f92900,da0163af-dfc5-41f9-bb5b-2f8df66c81e3,2019-06-20,south_parcel,5,major,24,0,2,Right,edge,0,14,0,1,15,2,71,71,0,0,nonnative,Spergularia_spp.,NA,NA,1,south_parcel_5
1256,d55cc435-7ef2-41b0-b40a-77150ebfa2b8,da0163af-dfc5-41f9-bb5b-2f8df66c81e3,2019-06-20,south_parcel,5,major,24,0,2,Right,edge,0,14,0,1,15,2,71,0,0,100,unknown,NA,NA,NA,0,south_parcel_5
1254,ec5de35b-77be-4ce0-940a-dad62aaed059,da0163af-dfc5-41f9-bb5b-2f8df66c81e3,2019-06-20,south_parcel,5,major,24,0,2,Right,edge,0,14,0,1,15,2,71,0,0,100,other,NA,NA,NA,0,south_parcel_5
4309,bca88ed6-7f96-483a-85b6-a99cc7cfb99d,6bf35856-4c56-466c-9422-74c07cf4e660,2019-06-20,south_parcel,5,major,24,0,4,Left,transition,0,15,0,7,74,6,11,0,0,100,native,Psilocarphus_brevissimus,NA,NA,25,south_parcel_5
4310,682fac9a-f62f-436c-ba9a-dda123440839,6bf35856-4c56-466c-9422-74c07cf4e660,2019-06-20,south_parcel,5,major,24,0,4,Left,transition,0,15,0,7,74,6,11,0,0,100,native,Eryngium_vaseyi,NA,NA,15,south_parcel_5
4311,5775713e-c9d9-475a-82d3-b8b399e6986d,6bf35856-4c56-466c-9422-74c07cf4e660,2019-06-20,south_parcel,5,major,24,0,4,Left,transition,0,15,0,7,74,6,11,0,0,100,native,Hordeum_brachyantherum_brachy.,NA,NA,8,south_parcel_5
4312,59cab5aa-af1a-41c5-b358-fb460d017acc,6bf35856-4c56-466c-9422-74c07cf4e660,2019-06-20,south_parcel,5,major,24,0,4,Left,transition,0,15,0,7,74,6,11,0,0,100,native,Eleocharis_acicularis,NA,NA,20,south_parcel_5
4313,7883dcaa-eed9-4e81-8488-00452f97eec0,6bf35856-4c56-466c-9422-74c07cf4e660,2019-06-20,south_parcel,5,major,24,0,4,Left,transition,0,15,0,7,74,6,11,0,0,100,native,Grindelia_camporum,NA,NA,3,south_parcel_5
4314,88a6d344-3b4d-4962-8277-b0f58880dd86,6bf35856-4c56-466c-9422-74c07cf4e660,2019-06-20,south_parcel,5,major,24,0,4,Left,transition,0,15,0,7,74,6,11,0,0,100,native,Eleocharis_macrostachya,NA,NA,2,south_parcel_5
4315,c738993e-67c9-405b-af2a-af3b53e668b5,6bf35856-4c56-466c-9422-74c07cf4e660,2019-06-20,south_parcel,5,major,24,0,4,Left,transition,0,15,0,7,74,6,11,0,0,100,native,Centromadia_parryi_australis,NA,NA,1,south_parcel_5
4059,71179b57-20a1-4357-b84a-2cddfd730496,6bf35856-4c56-466c-9422-74c07cf4e660,2019-06-20,south_parcel,5,major,24,0,4,Left,transition,0,15,0,7,74,6,11,11,0,0,nonnative,Spergularia_spp.,NA,NA,2,south_parcel_5
4060,b44c0b5b-e9cb-4c99-a676-d884680574a7,6bf35856-4c56-466c-9422-74c07cf4e660,2019-06-20,south_parcel,5,major,24,0,4,Left,transition,0,15,0,7,74,6,11,11,0,0,nonnative,Lythrum_hyssopifolia,NA,NA,4,south_parcel_5
4061,8aec9329-cebc-4cbf-99f5-6bae2109d535,6bf35856-4c56-466c-9422-74c07cf4e660,2019-06-20,south_parcel,5,major,24,0,4,Left,transition,0,15,0,7,74,6,11,11,0,0,nonnative,Plantago_lanceolata,NA,NA,1,south_parcel_5
4062,9a45db00-1e79-43e6-88a5-43ea422dc8cc,6bf35856-4c56-466c-9422-74c07cf4e660,2019-06-20,south_parcel,5,major,24,0,4,Left,transition,0,15,0,7,74,6,11,11,0,0,nonnative,Festuca_perennis,NA,NA,2,south_parcel_5
4063,04f8d064-4006-4d7f-98fa-bcd87152bcdd,6bf35856-4c56-466c-9422-74c07cf4e660,2019-06-20,south_parcel,5,major,24,0,4,Left,transition,0,15,0,7,74,6,11,11,0,0,nonnative,Bromus_hordeaceus,NA,NA,2,south_parcel_5
4064,38c174ed-faf5-4886-8200-297f62372611,6bf35856-4c56-466c-9422-74c07cf4e660,2019-06-20,south_parcel,5,major,24,0,4,Left,transition,0,15,0,7,74,6,11,11,0,0,nonnative,Rumex_crispus,NA,NA,0,south_parcel_5
1255,783a946d-0ba0-49fe-985a-1862d0a9e746,6bf35856-4c56-466c-9422-74c07cf4e660,2019-06-20,south_parcel,5,major,24,0,4,Left,transition,0,15,0,7,74,6,11,0,0,100,unknown,NA,NA,NA,0,south_parcel_5
1253,e913d11a-56ab-414f-9af4-351d44ae87e1,6bf35856-4c56-466c-9422-74c07cf4e660,2019-06-20,south_parcel,5,major,24,0,4,Left,transition,0,15,0,7,74,6,11,0,0,100,other,NA,NA,NA,0,south_parcel_5
4305,ec202e0e-42f8-4730-ad1d-470e465db6b5,8e619a3c-3e1d-400a-b95a-9b6a049b7392,2019-06-20,south_parcel,5,major,24,0,6,Right,bottom,0,69,0,4,30,1,1,0,0,100,native,Eleocharis_macrostachya,NA,NA,25,south_parcel_5
4306,60536333-964d-4ca7-b1d1-e4f2d98eceb3,8e619a3c-3e1d-400a-b95a-9b6a049b7392,2019-06-20,south_parcel,5,major,24,0,6,Right,bottom,0,69,0,4,30,1,1,0,0,100,native,Eryngium_vaseyi,NA,NA,1,south_parcel_5
4307,b5ad0a4c-e22f-48b0-8bdd-ab072f704179,8e619a3c-3e1d-400a-b95a-9b6a049b7392,2019-06-20,south_parcel,5,major,24,0,6,Right,bottom,0,69,0,4,30,1,1,0,0,100,native,Psilocarphus_brevissimus,NA,NA,1,south_parcel_5
4308,9cac1d92-a855-4d8d-bf35-85fecf6cfc21,8e619a3c-3e1d-400a-b95a-9b6a049b7392,2019-06-20,south_parcel,5,major,24,0,6,Right,bottom,0,69,0,4,30,1,1,0,0,100,native,Eleocharis_acicularis,NA,NA,3,south_parcel_5
4058,bec44447-9bb1-45b8-b980-efb559fe4361,8e619a3c-3e1d-400a-b95a-9b6a049b7392,2019-06-20,south_parcel,5,major,24,0,6,Right,bottom,0,69,0,4,30,1,1,1,0,0,nonnative,Lythrum_hyssopifolia,NA,NA,1,south_parcel_5
1254,9adef7f0-1da3-49d1-a8b7-f5089c003241,8e619a3c-3e1d-400a-b95a-9b6a049b7392,2019-06-20,south_parcel,5,major,24,0,6,Right,bottom,0,69,0,4,30,1,1,0,0,100,unknown,NA,NA,NA,0,south_parcel_5
1252,466b8e14-921b-413c-8271-cb9f431902b3,8e619a3c-3e1d-400a-b95a-9b6a049b7392,2019-06-20,south_parcel,5,major,24,0,6,Right,bottom,0,69,0,4,30,1,1,0,0,100,other,NA,NA,NA,0,south_parcel_5
4300,05058f78-2c83-4085-8d54-755b25d2ace0,92466bd6-cf05-4382-b585-3fe95d96b4e5,2019-06-20,south_parcel,5,major,24,0,8,Left,bottom,0,19,0,5,80,1,1,0,0,100,native,Eleocharis_macrostachya,NA,NA,70,south_parcel_5
4301,d3e5f85c-cd2f-4865-8303-f148320dee62,92466bd6-cf05-4382-b585-3fe95d96b4e5,2019-06-20,south_parcel,5,major,24,0,8,Left,bottom,0,19,0,5,80,1,1,0,0,100,native,Psilocarphus_brevissimus,NA,NA,3,south_parcel_5
4302,999db1ba-0446-4f02-9bbb-8f0a85718917,92466bd6-cf05-4382-b585-3fe95d96b4e5,2019-06-20,south_parcel,5,major,24,0,8,Left,bottom,0,19,0,5,80,1,1,0,0,100,native,Eryngium_vaseyi,NA,NA,5,south_parcel_5
4303,5faa0b5f-e04a-4783-a957-d98975928e90,92466bd6-cf05-4382-b585-3fe95d96b4e5,2019-06-20,south_parcel,5,major,24,0,8,Left,bottom,0,19,0,5,80,1,1,0,0,100,native,Crassula_aquatica,NA,NA,1,south_parcel_5
4304,ef2f075e-c2a6-4fef-8f3b-b4cd2f68a40b,92466bd6-cf05-4382-b585-3fe95d96b4e5,2019-06-20,south_parcel,5,major,24,0,8,Left,bottom,0,19,0,5,80,1,1,0,0,100,native,Eleocharis_acicularis,NA,NA,1,south_parcel_5
4057,76a618d7-a781-4dda-b333-5ef9fa43c27d,92466bd6-cf05-4382-b585-3fe95d96b4e5,2019-06-20,south_parcel,5,major,24,0,8,Left,bottom,0,19,0,5,80,1,1,1,0,0,nonnative,Convolvulus_arvensis,NA,NA,1,south_parcel_5
1253,47e8c0e4-3e9c-4fb8-b498-25f04f27a0b3,92466bd6-cf05-4382-b585-3fe95d96b4e5,2019-06-20,south_parcel,5,major,24,0,8,Left,bottom,0,19,0,5,80,1,1,0,0,100,unknown,NA,NA,NA,0,south_parcel_5
1251,ab9a3579-4989-4bd1-915d-fb0bec7166c8,92466bd6-cf05-4382-b585-3fe95d96b4e5,2019-06-20,south_parcel,5,major,24,0,8,Left,bottom,0,19,0,5,80,1,1,0,0,100,other,NA,NA,NA,0,south_parcel_5
4296,86797707-59c0-4673-bbc2-dfa33b30e108,cf4f34ae-7629-42fd-92e5-496c23ae7add,2019-06-20,south_parcel,5,major,24,0,10,Right,bottom,0,60,0,4,40,0,0,0,0,100,native,Eleocharis_macrostachya,NA,NA,35,south_parcel_5
4297,c30d6aab-2483-4f29-823d-5df01e737470,cf4f34ae-7629-42fd-92e5-496c23ae7add,2019-06-20,south_parcel,5,major,24,0,10,Right,bottom,0,60,0,4,40,0,0,0,0,100,native,Psilocarphus_brevissimus,NA,NA,3,south_parcel_5
4298,d04bb7f1-64af-4db1-9440-d0cd1ad6414d,cf4f34ae-7629-42fd-92e5-496c23ae7add,2019-06-20,south_parcel,5,major,24,0,10,Right,bottom,0,60,0,4,40,0,0,0,0,100,native,Crassula_aquatica,NA,NA,1,south_parcel_5
4299,41b5b97b-1a4b-4f24-9a92-56b1c8a8653c,cf4f34ae-7629-42fd-92e5-496c23ae7add,2019-06-20,south_parcel,5,major,24,0,10,Right,bottom,0,60,0,4,40,0,0,0,0,100,native,Eryngium_vaseyi,NA,NA,1,south_parcel_5
4056,bd5d98ff-3d43-462c-aa05-33644a1ebe60,cf4f34ae-7629-42fd-92e5-496c23ae7add,2019-06-20,south_parcel,5,major,24,0,10,Right,bottom,0,60,0,4,40,0,0,0,0,0,nonnative,NA,NA,NA,0,south_parcel_5
1252,e86eccfb-d947-42ed-97c4-bc3a03de1ff4,cf4f34ae-7629-42fd-92e5-496c23ae7add,2019-06-20,south_parcel,5,major,24,0,10,Right,bottom,0,60,0,4,40,0,0,0,0,100,unknown,NA,NA,NA,0,south_parcel_5
1250,4a25d114-bbcc-47a7-aa30-4632913adef7,cf4f34ae-7629-42fd-92e5-496c23ae7add,2019-06-20,south_parcel,5,major,24,0,10,Right,bottom,0,60,0,4,40,0,0,0,0,100,other,NA,NA,NA,0,south_parcel_5
4292,06c7ef30-753e-456a-bd38-f8d2d766eafa,b9b02f53-6289-4b42-8b4d-feb2201e02b4,2019-06-20,south_parcel,5,major,24,0,12,Left,edge,0,17,0,4,83,0,0,0,0,100,native,Eleocharis_macrostachya,NA,NA,80,south_parcel_5
4293,f44eb86a-aa92-48e9-bae4-f448efe13112,b9b02f53-6289-4b42-8b4d-feb2201e02b4,2019-06-20,south_parcel,5,major,24,0,12,Left,edge,0,17,0,4,83,0,0,0,0,100,native,Psilocarphus_brevissimus,NA,NA,1,south_parcel_5
4294,daf43956-a74d-4929-a59e-d0e918c23616,b9b02f53-6289-4b42-8b4d-feb2201e02b4,2019-06-20,south_parcel,5,major,24,0,12,Left,edge,0,17,0,4,83,0,0,0,0,100,native,Eryngium_vaseyi,NA,NA,1,south_parcel_5
4295,146b40c3-85e6-49bd-8376-faddb6b36906,b9b02f53-6289-4b42-8b4d-feb2201e02b4,2019-06-20,south_parcel,5,major,24,0,12,Left,edge,0,17,0,4,83,0,0,0,0,100,native,Crassula_aquatica,NA,NA,1,south_parcel_5
4055,39aa35e8-d3ea-4939-a63d-ead9f55f10f3,b9b02f53-6289-4b42-8b4d-feb2201e02b4,2019-06-20,south_parcel,5,major,24,0,12,Left,edge,0,17,0,4,83,0,0,0,0,0,nonnative,NA,NA,NA,0,south_parcel_5
1251,fbf7a913-5cef-41b9-91fe-88d46e1f0166,b9b02f53-6289-4b42-8b4d-feb2201e02b4,2019-06-20,south_parcel,5,major,24,0,12,Left,edge,0,17,0,4,83,0,0,0,0,100,unknown,NA,NA,NA,0,south_parcel_5
1249,bae23907-8405-4aaa-8844-1cb0c2288a4c,b9b02f53-6289-4b42-8b4d-feb2201e02b4,2019-06-20,south_parcel,5,major,24,0,12,Left,edge,0,17,0,4,83,0,0,0,0,100,other,NA,NA,NA,0,south_parcel_5
4287,ccedc24b-1261-432a-8785-bf85c7522961,68d1cd80-eaba-416e-8b9c-66e0fd738029,2019-06-20,south_parcel,5,major,24,0,14,Right,transition,0,65,0,5,33,2,2,0,0,100,native,Eleocharis_macrostachya,NA,NA,22,south_parcel_5
4288,73393aa0-61c6-45bb-88f0-1f30c87f7f7b,68d1cd80-eaba-416e-8b9c-66e0fd738029,2019-06-20,south_parcel,5,major,24,0,14,Right,transition,0,65,0,5,33,2,2,0,0,100,native,Crassula_aquatica,NA,NA,5,south_parcel_5
4289,0d0d56ef-d7de-4693-8921-bd1f700f6bcb,68d1cd80-eaba-416e-8b9c-66e0fd738029,2019-06-20,south_parcel,5,major,24,0,14,Right,transition,0,65,0,5,33,2,2,0,0,100,native,Psilocarphus_brevissimus,NA,NA,3,south_parcel_5
4290,d770befe-f037-46b6-861e-28debd3b7c92,68d1cd80-eaba-416e-8b9c-66e0fd738029,2019-06-20,south_parcel,5,major,24,0,14,Right,transition,0,65,0,5,33,2,2,0,0,100,native,Eleocharis_acicularis,NA,NA,2,south_parcel_5
4291,96d41701-026e-408b-8b12-8a802668f0bc,68d1cd80-eaba-416e-8b9c-66e0fd738029,2019-06-20,south_parcel,5,major,24,0,14,Right,transition,0,65,0,5,33,2,2,0,0,100,native,Eryngium_vaseyi,NA,NA,1,south_parcel_5
4053,3b5ea4d8-a141-4c24-bf48-ce29199f65dc,68d1cd80-eaba-416e-8b9c-66e0fd738029,2019-06-20,south_parcel,5,major,24,0,14,Right,transition,0,65,0,5,33,2,2,2,0,0,nonnative,Lythrum_hyssopifolia,NA,NA,1,south_parcel_5
4054,6d95448a-07b8-4177-a84c-f6bdd4d80dfc,68d1cd80-eaba-416e-8b9c-66e0fd738029,2019-06-20,south_parcel,5,major,24,0,14,Right,transition,0,65,0,5,33,2,2,2,0,0,nonnative,Convolvulus_arvensis,NA,NA,1,south_parcel_5
1250,e4356687-2e26-498a-82a2-9024d8e21cbb,68d1cd80-eaba-416e-8b9c-66e0fd738029,2019-06-20,south_parcel,5,major,24,0,14,Right,transition,0,65,0,5,33,2,2,0,0,100,unknown,NA,NA,NA,0,south_parcel_5
1248,8d63184f-502d-4a8d-a85b-7c3d45a4a908,68d1cd80-eaba-416e-8b9c-66e0fd738029,2019-06-20,south_parcel,5,major,24,0,14,Right,transition,0,65,0,5,33,2,2,0,0,100,other,NA,NA,NA,0,south_parcel_5
4281,d4f9afbb-7039-4f45-b82a-74318f586b3e,3931347f-d090-40f4-986b-d45f576efa62,2019-06-20,south_parcel,5,major,24,0,16,Left,transition,0,48,0,6,47,3,5,0,0,100,native,Eleocharis_macrostachya,NA,NA,7,south_parcel_5
4282,5baa6ebe-f898-4ca7-bf34-d670aec1a5db,3931347f-d090-40f4-986b-d45f576efa62,2019-06-20,south_parcel,5,major,24,0,16,Left,transition,0,48,0,6,47,3,5,0,0,100,native,Eleocharis_acicularis,NA,NA,6,south_parcel_5
4283,8277bb78-0abf-41d1-ab5a-d0b636574fd7,3931347f-d090-40f4-986b-d45f576efa62,2019-06-20,south_parcel,5,major,24,0,16,Left,transition,0,48,0,6,47,3,5,0,0,100,native,Eryngium_vaseyi,NA,NA,7,south_parcel_5
4284,00023b56-17a6-4101-ba21-8cfd14c3fcdd,3931347f-d090-40f4-986b-d45f576efa62,2019-06-20,south_parcel,5,major,24,0,16,Left,transition,0,48,0,6,47,3,5,0,0,100,native,Psilocarphus_brevissimus,NA,NA,25,south_parcel_5
4285,c5d7e597-d04b-4598-a762-41a664195e4c,3931347f-d090-40f4-986b-d45f576efa62,2019-06-20,south_parcel,5,major,24,0,16,Left,transition,0,48,0,6,47,3,5,0,0,100,native,Hordeum_brachyantherum_brachy.,NA,NA,1,south_parcel_5
4286,a53157b7-3a0d-4b08-b4ec-0fc7b9a619f1,3931347f-d090-40f4-986b-d45f576efa62,2019-06-20,south_parcel,5,major,24,0,16,Left,transition,0,48,0,6,47,3,5,0,0,100,native,Grindelia_camporum,NA,NA,1,south_parcel_5
4050,8c95badb-a45e-4678-902c-3cf1c0d97da2,3931347f-d090-40f4-986b-d45f576efa62,2019-06-20,south_parcel,5,major,24,0,16,Left,transition,0,48,0,6,47,3,5,5,0,0,nonnative,Convolvulus_arvensis,NA,NA,3,south_parcel_5
4051,8a738249-2f4a-4e1e-b8d2-f2f71817af23,3931347f-d090-40f4-986b-d45f576efa62,2019-06-20,south_parcel,5,major,24,0,16,Left,transition,0,48,0,6,47,3,5,5,0,0,nonnative,Lythrum_hyssopifolia,NA,NA,1,south_parcel_5
4052,7f3791ce-570b-49d2-9477-6fbd9902a577,3931347f-d090-40f4-986b-d45f576efa62,2019-06-20,south_parcel,5,major,24,0,16,Left,transition,0,48,0,6,47,3,5,5,0,0,nonnative,Polypogon_monspeliensis,NA,NA,1,south_parcel_5
1249,0ba12e01-504f-4192-8867-8695afbe4efc,3931347f-d090-40f4-986b-d45f576efa62,2019-06-20,south_parcel,5,major,24,0,16,Left,transition,0,48,0,6,47,3,5,0,0,100,unknown,NA,NA,NA,0,south_parcel_5
1247,dc7f935e-14d4-4862-80f3-ccb90496a05d,3931347f-d090-40f4-986b-d45f576efa62,2019-06-20,south_parcel,5,major,24,0,16,Left,transition,0,48,0,6,47,3,5,0,0,100,other,NA,NA,NA,0,south_parcel_5
4275,8687b3f8-d940-497b-8607-703d046c38dd,9b9a843c-345c-4000-9863-83c87ee48b02,2019-06-20,south_parcel,5,major,24,0,18,Right,transition,0,22,4,6,9,12,65,0,0,100,native,Baccharis_pilularis,NA,NA,1,south_parcel_5
4276,17f66b57-2a44-4710-b835-641c76625c7e,9b9a843c-345c-4000-9863-83c87ee48b02,2019-06-20,south_parcel,5,major,24,0,18,Right,transition,0,22,4,6,9,12,65,0,0,100,native,Centromadia_parryi_australis,NA,NA,1,south_parcel_5
4277,69eebd84-4e8a-4e52-b630-b9c24db0db69,9b9a843c-345c-4000-9863-83c87ee48b02,2019-06-20,south_parcel,5,major,24,0,18,Right,transition,0,22,4,6,9,12,65,0,0,100,native,Eryngium_vaseyi,NA,NA,1,south_parcel_5
4278,472bbab2-cdd2-47d7-8939-cc5a7c529000,9b9a843c-345c-4000-9863-83c87ee48b02,2019-06-20,south_parcel,5,major,24,0,18,Right,transition,0,22,4,6,9,12,65,0,0,100,native,Juncus_bufonius,NA,NA,3,south_parcel_5
4279,a93c4387-35d5-4e73-b14f-4d811a36258e,9b9a843c-345c-4000-9863-83c87ee48b02,2019-06-20,south_parcel,5,major,24,0,18,Right,transition,0,22,4,6,9,12,65,0,0,100,native,Psilocarphus_brevissimus,NA,NA,2,south_parcel_5
4280,4316427f-598c-4ab6-bc83-339039fa8951,9b9a843c-345c-4000-9863-83c87ee48b02,2019-06-20,south_parcel,5,major,24,0,18,Right,transition,0,22,4,6,9,12,65,0,0,100,native,Plantago_erecta,NA,NA,1,south_parcel_5
4038,dfaf0efd-e2b9-4f83-9709-5922d02158cc,9b9a843c-345c-4000-9863-83c87ee48b02,2019-06-20,south_parcel,5,major,24,0,18,Right,transition,0,22,4,6,9,12,65,65,0,0,nonnative,Zeltnera_muehlenbergii,NA,NA,4,south_parcel_5
4039,6e10d524-f44a-4d0e-b499-9b896174f861,9b9a843c-345c-4000-9863-83c87ee48b02,2019-06-20,south_parcel,5,major,24,0,18,Right,transition,0,22,4,6,9,12,65,65,0,0,nonnative,Bromus_hordeaceus,NA,NA,30,south_parcel_5
4040,a2328e90-a1dc-462a-85aa-1294d6a38f66,9b9a843c-345c-4000-9863-83c87ee48b02,2019-06-20,south_parcel,5,major,24,0,18,Right,transition,0,22,4,6,9,12,65,65,0,0,nonnative,Medicago_polymorpha,NA,NA,18,south_parcel_5
4041,fd3da8b7-5446-4b7c-94e4-4007cae65795,9b9a843c-345c-4000-9863-83c87ee48b02,2019-06-20,south_parcel,5,major,24,0,18,Right,transition,0,22,4,6,9,12,65,65,0,0,nonnative,Convolvulus_arvensis,NA,NA,3,south_parcel_5
4042,66f7eef6-a69d-4b99-a28f-2cc6df5be018,9b9a843c-345c-4000-9863-83c87ee48b02,2019-06-20,south_parcel,5,major,24,0,18,Right,transition,0,22,4,6,9,12,65,65,0,0,nonnative,Spergularia_spp.,NA,NA,3,south_parcel_5
4043,f8bfae1f-66f6-4d61-92a7-8d75f89d89d6,9b9a843c-345c-4000-9863-83c87ee48b02,2019-06-20,south_parcel,5,major,24,0,18,Right,transition,0,22,4,6,9,12,65,65,0,0,nonnative,Plantago_lanceolata,NA,NA,1,south_parcel_5
4044,2b950e1c-45ca-424b-962e-29022f1aff50,9b9a843c-345c-4000-9863-83c87ee48b02,2019-06-20,south_parcel,5,major,24,0,18,Right,transition,0,22,4,6,9,12,65,65,0,0,nonnative,Polypogon_monspeliensis,NA,NA,1,south_parcel_5
4045,a61872b3-85a8-448a-b80d-6602671e0559,9b9a843c-345c-4000-9863-83c87ee48b02,2019-06-20,south_parcel,5,major,24,0,18,Right,transition,0,22,4,6,9,12,65,65,0,0,nonnative,Lythrum_hyssopifolia,NA,NA,1,south_parcel_5
4046,9b8de431-20c0-4273-a69d-e5b034e53bd5,9b9a843c-345c-4000-9863-83c87ee48b02,2019-06-20,south_parcel,5,major,24,0,18,Right,transition,0,22,4,6,9,12,65,65,0,0,nonnative,Erodium_botrys,NA,NA,1,south_parcel_5
4047,efa74e50-f252-4895-a8a1-1044c184ed8a,9b9a843c-345c-4000-9863-83c87ee48b02,2019-06-20,south_parcel,5,major,24,0,18,Right,transition,0,22,4,6,9,12,65,65,0,0,nonnative,Brachypodium_distachyon,NA,NA,1,south_parcel_5
4048,669c6ab6-7bcb-4f19-883e-0b16767ef691,9b9a843c-345c-4000-9863-83c87ee48b02,2019-06-20,south_parcel,5,major,24,0,18,Right,transition,0,22,4,6,9,12,65,65,0,0,nonnative,Festuca_myuros,NA,NA,1,south_parcel_5
