location,pool_id,site_area_m2,pool_area_m2,pool_circumference_ft,pool_edge_ratio,edge_distance_max,restoration_year,time_since,period,depth_cm,global_id,monitor_names,transect_axis,total_transect_length,transect_notes,transect_distance_of_quadrat,side_of_transect_left_or_right,vegetation_zone,quadrat_notes,percent_bare_ground,percent_thatch,count_of_native_species_automatically_calculated,sum_of_native_cover_automatically_calculated,count_of_non_native_species_automatically_calculated,sum_of_non_native_cover_automatically_calculated,count_of_unknown_species_automatically_calculated,sum_of_unknown_cover_automatically_calculated,sum_of_all_cover_automatically_calculated,type,species,percent_cover,creation_date,quadrat_id,topo_0_m,location_pool_id
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,733cbe60-4e19-4fcf-aa80-f2d9e921804e,"Andy, Ethan",major,32,Southeast to Northwest,7,Right,transition,0,0,0,4,202,1,25,0,0,227,native,Eleocharis_acicularis,80,5/29/19,manzanita_village_Santa Rosa_major_7,0.315,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,0de354a0-ddbf-4bd2-aec0-41a0cf9662a2,"Andy, Ethan",major,32,Southeast to Northwest,7,Right,transition,0,0,0,4,202,1,25,0,0,227,native,Psilocarphus_brevissimus,12,5/29/19,manzanita_village_Santa Rosa_major_7,0.315,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,d3ec4281-95a0-4816-8de7-53a874d8e26b,"Andy, Ethan",major,32,Southeast to Northwest,7,Right,transition,0,0,0,4,202,1,25,25,0,0,nonnative,Polypogon_monspeliensis,25,5/29/19,manzanita_village_Santa Rosa_major_7,0.315,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,d08893f5-dc62-4bc1-866a-cec58eb5f014,"Andy, Ethan",major,32,Southeast to Northwest,7,Right,transition,0,0,0,4,202,1,25,25,0,0,nonnative,NA,0,5/29/19,manzanita_village_Santa Rosa_major_7,0.315,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,5dcc0ac3-182c-444b-a3c0-1b870cabfbd4,"Andy, Ethan",major,32,Southeast to Northwest,7,Right,transition,0,0,0,4,202,1,25,0,0,227,unknown,NA,0,5/29/19,manzanita_village_Santa Rosa_major_7,0.315,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,f62072c7-ef5f-43b3-9ae0-c19933975475,"Andy, Ethan",major,32,Southeast to Northwest,7,Right,transition,0,0,0,4,202,1,25,0,0,227,other,NA,11,5/30/19,manzanita_village_Santa Rosa_major_7,0.315,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,bbb066c3-9763-4600-b477-3c43a3887a50,"Andy, Ethan",major,32,Southeast to Northwest,9,Left,edge,0,0,0,5,257,1,45,0,0,302,native,Eleocharis_macrostachya,85,6/18/19,manzanita_village_Santa Rosa_major_9,0.19,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,c019b85a-71a0-4fae-83c4-8c5412de22bc,"Andy, Ethan",major,32,Southeast to Northwest,9,Left,edge,0,0,0,5,257,1,45,0,0,302,native,Eryngium_vaseyi,70,6/18/19,manzanita_village_Santa Rosa_major_9,0.19,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,bbd25c2a-a1c3-4ccc-bb99-83d90f43139d,"Andy, Ethan",major,32,Southeast to Northwest,9,Left,edge,0,0,0,5,257,1,45,0,0,302,native,Eleocharis_acicularis,90,6/18/19,manzanita_village_Santa Rosa_major_9,0.19,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,2e0a9c26-055b-40ca-a04f-2e055738e81f,"Andy, Ethan",major,32,Southeast to Northwest,9,Left,edge,0,0,0,5,257,1,45,0,0,302,native,Plagiobothrys_undulatus,2,6/18/19,manzanita_village_Santa Rosa_major_9,0.19,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,452bfd54-92ec-4074-86e1-9981a853e25d,"Andy, Ethan",major,32,Southeast to Northwest,9,Left,edge,0,0,0,5,257,1,45,0,0,302,native,Psilocarphus_brevissimus,10,6/18/19,manzanita_village_Santa Rosa_major_9,0.19,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,a6862f74-6930-4942-8a07-e5a7aecb7af9,"Andy, Ethan",major,32,Southeast to Northwest,9,Left,edge,0,0,0,5,257,1,45,45,0,0,nonnative,Polypogon_monspeliensis,45,6/18/19,manzanita_village_Santa Rosa_major_9,0.19,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,f8a8ed20-8bcc-40f7-acdd-a22cae4770c0,"Andy, Ethan",major,32,Southeast to Northwest,9,Left,edge,0,0,0,5,257,1,45,0,0,302,unknown,NA,0,6/18/19,manzanita_village_Santa Rosa_major_9,0.19,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,2fbf501d-3385-4bad-9abe-a26eca681f7d,"Andy, Ethan",major,32,Southeast to Northwest,9,Left,edge,0,0,0,5,257,1,45,0,0,302,other,NA,0,6/18/19,manzanita_village_Santa Rosa_major_9,0.19,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,ce962a9d-175c-49a3-86b8-28ed54ebcb83,"Andy, Ethan",major,32,Southeast to Northwest,11,Right,bottom,0,0,0,5,230,1,2,0,0,232,native,Eleocharis_macrostachya,65,6/18/19,manzanita_village_Santa Rosa_major_11,0.125,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,b09fd1d9-07f8-4985-98d3-ff195d39c2ff,"Andy, Ethan",major,32,Southeast to Northwest,11,Right,bottom,0,0,0,5,230,1,2,0,0,232,native,Eryngium_vaseyi,65,6/18/19,manzanita_village_Santa Rosa_major_11,0.125,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,1c096dfc-c79f-4862-bcce-5ced8fbb1e3f,"Andy, Ethan",major,32,Southeast to Northwest,11,Right,bottom,0,0,0,5,230,1,2,0,0,232,native,Plagiobothrys_undulatus,40,6/18/19,manzanita_village_Santa Rosa_major_11,0.125,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,c362f92a-73c4-4691-83f2-91410ed2301f,"Andy, Ethan",major,32,Southeast to Northwest,11,Right,bottom,0,0,0,5,230,1,2,0,0,232,native,Eleocharis_acicularis,55,6/18/19,manzanita_village_Santa Rosa_major_11,0.125,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,0d2c7251-8232-4ef5-8a70-9a4b0c4471da,"Andy, Ethan",major,32,Southeast to Northwest,11,Right,bottom,0,0,0,5,230,1,2,0,0,232,native,Psilocarphus_brevissimus,5,6/18/19,manzanita_village_Santa Rosa_major_11,0.125,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,680fb33b-9234-4e48-aa97-00ff34a06cc5,"Andy, Ethan",major,32,Southeast to Northwest,11,Right,bottom,0,0,0,5,230,1,2,2,0,0,nonnative,Polypogon_monspeliensis,2,6/18/19,manzanita_village_Santa Rosa_major_11,0.125,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,60e02dc5-5b20-4cf2-bcb9-8bd8c58b2235,"Andy, Ethan",major,32,Southeast to Northwest,11,Right,bottom,0,0,0,5,230,1,2,0,0,232,unknown,NA,0,6/18/19,manzanita_village_Santa Rosa_major_11,0.125,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,28eb4cc9-c427-4467-9e79-1d808ed9f5a4,"Andy, Ethan",major,32,Southeast to Northwest,11,Right,bottom,0,0,0,5,230,1,2,0,0,232,other,NA,0,6/18/19,manzanita_village_Santa Rosa_major_11,0.125,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,c6b74e6b-bf21-4d07-a560-f2ecf38da281,"Andy, Ethan",major,32,Southeast to Northwest,13,Left,bottom,0,0,0,6,198,0,0,0,0,198,native,Eleocharis_macrostachya,80,6/18/19,manzanita_village_Santa Rosa_major_13,0.035,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,13c98b9c-7cce-4070-b3ee-346b397c2dae,"Andy, Ethan",major,32,Southeast to Northwest,13,Left,bottom,0,0,0,6,198,0,0,0,0,198,native,Eryngium_vaseyi,70,6/18/19,manzanita_village_Santa Rosa_major_13,0.035,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,2d5858b8-e9b6-4bf5-bc57-ab041b8f0b5f,"Andy, Ethan",major,32,Southeast to Northwest,13,Left,bottom,0,0,0,6,198,0,0,0,0,198,native,Plagiobothrys_undulatus,25,6/18/19,manzanita_village_Santa Rosa_major_13,0.035,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,a053a09b-aaf7-4bd8-b9ca-c716c24c7b81,"Andy, Ethan",major,32,Southeast to Northwest,13,Left,bottom,0,0,0,6,198,0,0,0,0,198,native,Alopecurus_saccatus,3,6/18/19,manzanita_village_Santa Rosa_major_13,0.035,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,f6a609fc-e55f-4dae-9887-732496a4e0fb,"Andy, Ethan",major,32,Southeast to Northwest,13,Left,bottom,0,0,0,6,198,0,0,0,0,198,native,Psilocarphus_brevissimus,10,6/18/19,manzanita_village_Santa Rosa_major_13,0.035,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,da6bdc35-9e5a-4b23-948a-06139cc1ec7d,"Andy, Ethan",major,32,Southeast to Northwest,13,Left,bottom,0,0,0,6,198,0,0,0,0,198,native,Eleocharis_acicularis,10,6/18/19,manzanita_village_Santa Rosa_major_13,0.035,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,2f7c1254-7101-43ff-85f2-1797e356365e,"Andy, Ethan",major,32,Southeast to Northwest,13,Left,bottom,0,0,0,6,198,0,0,0,0,0,nonnative,NA,0,6/18/19,manzanita_village_Santa Rosa_major_13,0.035,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,7580cfd6-03a5-4741-ba1d-2bd2117b6117,"Andy, Ethan",major,32,Southeast to Northwest,13,Left,bottom,0,0,0,6,198,0,0,0,0,198,unknown,NA,0,6/18/19,manzanita_village_Santa Rosa_major_13,0.035,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,67e1bf66-a697-4856-92f4-18707e161f83,"Andy, Ethan",major,32,Southeast to Northwest,13,Left,bottom,0,0,0,6,198,0,0,0,0,198,other,NA,0,6/18/19,manzanita_village_Santa Rosa_major_13,0.035,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,af7196c2-3c38-4fd1-b9da-23bdc4c35bf2,"Andy, Ethan",major,32,Southeast to Northwest,15,Right,bottom,"Center of pool, lots of frogs",0,0,6,255,2,2,0,0,257,native,Plagiobothrys_undulatus,65,6/18/19,manzanita_village_Santa Rosa_major_15,0.015,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,60be5d49-7a44-49ad-8a69-3d1c14eadbce,"Andy, Ethan",major,32,Southeast to Northwest,15,Right,bottom,"Center of pool, lots of frogs",0,0,6,255,2,2,0,0,257,native,Eleocharis_macrostachya,55,6/18/19,manzanita_village_Santa Rosa_major_15,0.015,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,fd24494a-5690-4499-a4bb-00bdd96acb46,"Andy, Ethan",major,32,Southeast to Northwest,15,Right,bottom,"Center of pool, lots of frogs",0,0,6,255,2,2,0,0,257,native,Eryngium_vaseyi,45,6/18/19,manzanita_village_Santa Rosa_major_15,0.015,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,440a2560-68b9-4289-8d81-475a8acf14d0,"Andy, Ethan",major,32,Southeast to Northwest,15,Right,bottom,"Center of pool, lots of frogs",0,0,6,255,2,2,0,0,257,native,Eleocharis_acicularis,60,6/18/19,manzanita_village_Santa Rosa_major_15,0.015,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,904b9f2b-cd96-4bf0-aaeb-37cc54f38ca0,"Andy, Ethan",major,32,Southeast to Northwest,15,Right,bottom,"Center of pool, lots of frogs",0,0,6,255,2,2,0,0,257,native,Psilocarphus_brevissimus,25,6/18/19,manzanita_village_Santa Rosa_major_15,0.015,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,3722a8b4-8960-4a13-aac8-66d9ce062fe0,"Andy, Ethan",major,32,Southeast to Northwest,15,Right,bottom,"Center of pool, lots of frogs",0,0,6,255,2,2,0,0,257,native,Alopecurus_saccatus,5,6/18/19,manzanita_village_Santa Rosa_major_15,0.015,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,c2cb9433-4f90-4ab6-871f-4b8ab4a97190,"Andy, Ethan",major,32,Southeast to Northwest,15,Right,bottom,"Center of pool, lots of frogs",0,0,6,255,2,2,2,0,0,nonnative,Cotula_coronopifolia,1,6/18/19,manzanita_village_Santa Rosa_major_15,0.015,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,37ab881b-a238-4e21-ab12-6e083332299f,"Andy, Ethan",major,32,Southeast to Northwest,15,Right,bottom,"Center of pool, lots of frogs",0,0,6,255,2,2,2,0,0,nonnative,Polypogon_monspeliensis,1,6/18/19,manzanita_village_Santa Rosa_major_15,0.015,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,5fa8a347-6c55-4562-8725-adece5de4846,"Andy, Ethan",major,32,Southeast to Northwest,15,Right,bottom,"Center of pool, lots of frogs",0,0,6,255,2,2,0,0,257,unknown,NA,0,6/18/19,manzanita_village_Santa Rosa_major_15,0.015,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,5fd8d85f-226e-430f-8349-90a22d5b6497,"Andy, Ethan",major,32,Southeast to Northwest,15,Right,bottom,"Center of pool, lots of frogs",0,0,6,255,2,2,0,0,257,other,NA,0,6/18/19,manzanita_village_Santa Rosa_major_15,0.015,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,45032d08-cd9a-49d1-93ef-086400a0009c,"Andy, Ethan",major,32,Southeast to Northwest,17,Left,bottom,0,0,0,5,245,2,2,0,0,247,native,Plagiobothrys_undulatus,55,6/18/19,manzanita_village_Santa Rosa_major_17,0.005,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,30bc302c-9670-4303-a883-aa5fd9c46648,"Andy, Ethan",major,32,Southeast to Northwest,17,Left,bottom,0,0,0,5,245,2,2,0,0,247,native,Eleocharis_acicularis,75,6/18/19,manzanita_village_Santa Rosa_major_17,0.005,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,8cccb86e-03ec-4e32-b277-034f66d0c397,"Andy, Ethan",major,32,Southeast to Northwest,17,Left,bottom,0,0,0,5,245,2,2,0,0,247,native,Eleocharis_macrostachya,50,6/18/19,manzanita_village_Santa Rosa_major_17,0.005,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,f77d8dfb-6c44-4cf3-a5bf-6f598d51f239,"Andy, Ethan",major,32,Southeast to Northwest,17,Left,bottom,0,0,0,5,245,2,2,0,0,247,native,Eryngium_vaseyi,60,6/18/19,manzanita_village_Santa Rosa_major_17,0.005,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,67410998-6110-4ffb-a675-dae37d257b02,"Andy, Ethan",major,32,Southeast to Northwest,17,Left,bottom,0,0,0,5,245,2,2,0,0,247,native,Bolboschoenus_maritimus,5,6/18/19,manzanita_village_Santa Rosa_major_17,0.005,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,35656694-ace9-40b0-acfc-4d83fee62186,"Andy, Ethan",major,32,Southeast to Northwest,17,Left,bottom,0,0,0,5,245,2,2,2,0,0,nonnative,Polypogon_monspeliensis,1,6/18/19,manzanita_village_Santa Rosa_major_17,0.005,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,b7626dda-d404-49bd-bc8e-823e1daf4e2d,"Andy, Ethan",major,32,Southeast to Northwest,17,Left,bottom,0,0,0,5,245,2,2,2,0,0,nonnative,Cotula_coronopifolia,1,6/18/19,manzanita_village_Santa Rosa_major_17,0.005,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,a4f016a0-95a2-4f21-8b1e-d13626502bbd,"Andy, Ethan",major,32,Southeast to Northwest,17,Left,bottom,0,0,0,5,245,2,2,2,0,0,nonnative,NA,0,6/18/19,manzanita_village_Santa Rosa_major_17,0.005,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,2fc8e8d8-9f52-458b-88fe-e9a780499410,"Andy, Ethan",major,32,Southeast to Northwest,17,Left,bottom,0,0,0,5,245,2,2,0,0,247,unknown,NA,0,6/18/19,manzanita_village_Santa Rosa_major_17,0.005,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,07f6ed75-e3c9-434e-8ae6-25708b53fada,"Andy, Ethan",major,32,Southeast to Northwest,17,Left,bottom,0,0,0,5,245,2,2,0,0,247,other,NA,0,6/18/19,manzanita_village_Santa Rosa_major_17,0.005,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,64b1dad6-d2aa-4fc7-88e9-ba8149d4b43e,"Andy, Ethan",major,32,Southeast to Northwest,19,Right,bottom,"Center of pool, lots of frogs",0,0,6,233,1,35,0,0,268,native,Eleocharis_macrostachya,80,6/18/19,manzanita_village_Santa Rosa_major_19,0.07,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,d9b34985-0365-47ea-a819-6e9a5dec9022,"Andy, Ethan",major,32,Southeast to Northwest,19,Right,bottom,"Center of pool, lots of frogs",0,0,6,233,1,35,0,0,268,native,Eryngium_vaseyi,40,6/18/19,manzanita_village_Santa Rosa_major_19,0.07,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,5cc40537-b936-4350-a89f-341ff76ec996,"Andy, Ethan",major,32,Southeast to Northwest,19,Right,bottom,"Center of pool, lots of frogs",0,0,6,233,1,35,0,0,268,native,Plagiobothrys_undulatus,15,6/18/19,manzanita_village_Santa Rosa_major_19,0.07,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,a699a094-0174-457f-a5a5-8dc7c48bb758,"Andy, Ethan",major,32,Southeast to Northwest,19,Right,bottom,"Center of pool, lots of frogs",0,0,6,233,1,35,0,0,268,native,Eleocharis_acicularis,75,6/18/19,manzanita_village_Santa Rosa_major_19,0.07,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,8b1f21a2-c29a-4c52-9a22-1cfe944c61cb,"Andy, Ethan",major,32,Southeast to Northwest,19,Right,bottom,"Center of pool, lots of frogs",0,0,6,233,1,35,0,0,268,native,Psilocarphus_brevissimus,15,6/18/19,manzanita_village_Santa Rosa_major_19,0.07,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,417bb40d-731c-49b6-a397-e61ec832fd8a,"Andy, Ethan",major,32,Southeast to Northwest,19,Right,bottom,"Center of pool, lots of frogs",0,0,6,233,1,35,0,0,268,native,Bolboschoenus_maritimus,8,6/18/19,manzanita_village_Santa Rosa_major_19,0.07,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,795a3e75-d141-4f30-9513-14777c59d3aa,"Andy, Ethan",major,32,Southeast to Northwest,19,Right,bottom,"Center of pool, lots of frogs",0,0,6,233,1,35,35,0,0,nonnative,Polypogon_monspeliensis,35,6/18/19,manzanita_village_Santa Rosa_major_19,0.07,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,37fd3134-08d2-49aa-95fd-666b8e70b9d9,"Andy, Ethan",major,32,Southeast to Northwest,19,Right,bottom,"Center of pool, lots of frogs",0,0,6,233,1,35,0,0,268,unknown,NA,0,6/18/19,manzanita_village_Santa Rosa_major_19,0.07,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,8a4c8745-912d-4013-8165-6b1b57968766,"Andy, Ethan",major,32,Southeast to Northwest,19,Right,bottom,"Center of pool, lots of frogs",0,0,6,233,1,35,0,0,268,other,NA,0,6/18/19,manzanita_village_Santa Rosa_major_19,0.07,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,00fbe8c1-8f94-4976-86ab-c7136b84b7f7,"Andy, Ethan",major,32,Southeast to Northwest,21,Left,transition,0,0,0,5,243,0,0,0,0,243,native,Eryngium_vaseyi,75,6/18/19,manzanita_village_Santa Rosa_major_21,0.125,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,a67e9a5b-6722-4c1a-8ecf-d2183c3e67f3,"Andy, Ethan",major,32,Southeast to Northwest,21,Left,transition,0,0,0,5,243,0,0,0,0,243,native,Eleocharis_macrostachya,85,6/18/19,manzanita_village_Santa Rosa_major_21,0.125,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,80b6f018-12d7-4575-a07f-b9fec5c2578e,"Andy, Ethan",major,32,Southeast to Northwest,21,Left,transition,0,0,0,5,243,0,0,0,0,243,native,Plagiobothrys_undulatus,3,6/18/19,manzanita_village_Santa Rosa_major_21,0.125,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,33ef92e9-0caa-4441-bc13-2f0061518a29,"Andy, Ethan",major,32,Southeast to Northwest,21,Left,transition,0,0,0,5,243,0,0,0,0,243,native,Eleocharis_acicularis,75,6/18/19,manzanita_village_Santa Rosa_major_21,0.125,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,d438df31-d2ce-4b9a-bd40-99b963a2bdae,"Andy, Ethan",major,32,Southeast to Northwest,21,Left,transition,0,0,0,5,243,0,0,0,0,243,native,Psilocarphus_brevissimus,5,6/18/19,manzanita_village_Santa Rosa_major_21,0.125,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,643be048-8dd7-4a86-9f2b-a7bb5cc77a3a,"Andy, Ethan",major,32,Southeast to Northwest,21,Left,transition,0,0,0,5,243,0,0,0,0,0,nonnative,NA,0,6/18/19,manzanita_village_Santa Rosa_major_21,0.125,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,dcabb134-90f0-4b8c-958f-742796109b50,"Andy, Ethan",major,32,Southeast to Northwest,21,Left,transition,0,0,0,5,243,0,0,0,0,243,unknown,NA,0,6/18/19,manzanita_village_Santa Rosa_major_21,0.125,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,3f9f3f39-31eb-46bd-aba7-f0741ef7009a,"Andy, Ethan",major,32,Southeast to Northwest,21,Left,transition,0,0,0,5,243,0,0,0,0,243,other,NA,0,6/18/19,manzanita_village_Santa Rosa_major_21,0.125,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,dc96d22e-3c77-42ec-86a5-aef529deeb8a,"Andy, Ethan",major,32,Southeast to Northwest,23,Right,edge,0,0,0,4,211,3,27,0,0,238,native,Eryngium_vaseyi,95,6/18/19,manzanita_village_Santa Rosa_major_23,0.18,manzanita_village_Santa_Rosa
manzanita_village,Santa Rosa,39357.78402,272.7034383,202.4603766,0.068973104,321,2002,17,153,64,6a2bbc7a-62d7-4cf9-95d7-05c077a55523,"Andy, Ethan",major,32,Southeast to Northwest,23,Right,edge,0,0,0,4,211,3,27,0,0,238,native,Eleocharis_macrostachya,30,6/18/19,manzanita_village_Santa Rosa_major_23,0.18,manzanita_village_Santa_Rosa
